id,created_at,text,retweet_count,favorite_count
846677376197185540,Tue Mar 28 10:56:31 +0000 2017,Self-driving car crash comes amid debate about regulations on autonomous vehicles. https://t.co/5cXGOxdvfU https://t.co/YVSO8O4oXo,28,57
846673236486074369,Tue Mar 28 10:40:04 +0000 2017,Funnel cloud spotted east of Walnut Mississippi as severe storms bring high winds and large hail to Southeast U.S… https://t.co/7NUyneE4qi,88,113
846670476260782080,Tue Mar 28 10:29:06 +0000 2017,Virginia firemen raise $50000 and shave their heads in support of fellow fireman's toddler who is fighting cancer.… https://t.co/jAlxi5TLEK,131,526
846661630217850880,Tue Mar 28 09:53:57 +0000 2017,Wife of London attacker 'saddened and shocked': https://t.co/9WILgINKcs https://t.co/TEUcg3pv7d,33,74
846658637888086016,Tue Mar 28 09:42:04 +0000 2017,16-year-old Bosnian taekwondo martial artist smashes 111 building blocks in 35 seconds with his head.… https://t.co/SsJNjwQeir,327,487
846655369036419072,Tue Mar 28 09:29:04 +0000 2017,Babies named Romeo and Juliet born just 18 hours apart in the same hospital have Shakespeare-themed photo shoot.… https://t.co/abaJGLEvcl,147,615
846647084187045888,Tue Mar 28 08:56:09 +0000 2017,'Genuine hero' honored with $100000 for trying to protect two Indian men who were targeted in suspected hate crime… https://t.co/1hYzBWCnXt,75,307
846640782190743552,Tue Mar 28 08:31:06 +0000 2017,"NYC sanitation workers dig through massive garbage heap to retrieve woman's wedding rings. ""It's pretty insane.""… https://t.co/WlsVq9XM3p",51,155
846632599929966593,Tue Mar 28 07:58:36 +0000 2017,Thieves steal massive 221-pound gold coin worth about $4.5 million from German museum. https://t.co/NRaNwgaV5j https://t.co/RivayG2HtL,120,119
846625678887936000,Tue Mar 28 07:31:06 +0000 2017,'Beauty and the Beast' dominates the weekend box office for second straight week earning $88 million.… https://t.co/GOZrJdY3KS,67,230
846618169133481985,Tue Mar 28 07:01:15 +0000 2017,Paul Ryan reverses course will continue Obamacare 'repeal and replace' effort. https://t.co/2AFw26IKU3 https://t.co/o7zbmN0mbE,57,72
846616112871571456,Tue Mar 28 06:53:05 +0000 2017,Fans of China's Shanghai Shenhua football club worried fire at team's home stadium could affect future games there.… https://t.co/Q2LLouVrsz,135,99
846611323970555904,Tue Mar 28 06:34:03 +0000 2017,Police in Colorado arrest man suspected of smashing windows at Islamic Center of Fort Collins.… https://t.co/alfNxCNmaE,57,121
846607090223235072,Tue Mar 28 06:17:14 +0000 2017,Video from northeast Australian coast shows powerful Cyclone Debbie as it made landfall packing winds up to 160 mp… https://t.co/Crymu1SVLV,186,189
846604506750226432,Tue Mar 28 06:06:58 +0000 2017,George Lucas gives another $10M to USC's School of Cinematic Arts to fund student diversity program he established.… https://t.co/ZVQhZoHJl1,167,472
846600262085197824,Tue Mar 28 05:50:06 +0000 2017,7 students teacher killed in avalanche while taking part in mountain climbing safety course at Japanese ski resort… https://t.co/EiczjV0QAS,66,65
846596216221708288,Tue Mar 28 05:34:01 +0000 2017,"UN ambassador Nikki Haley talks about 'changing the culture' at the United Nations. ""There's a new sheriff in town.… https://t.co/1IldFGN650",152,262
846592395328311296,Tue Mar 28 05:18:50 +0000 2017,Maryland police say shotgun and bomb-making materials found at home of teen who was plotting mass school shooting.… https://t.co/5rRBA9TNW1,128,102
846589924878966784,Tue Mar 28 05:09:01 +0000 2017,Video shows golf ball-sized hail falling into a pool in north Texas during a severe storm. https://t.co/vvKze2u98h https://t.co/0dGBcbjkhF,190,242
846585623196680192,Tue Mar 28 04:51:56 +0000 2017,"City leaders vow to intensify fight against Pres. Trump's promised crackdown on ""sanctuary cities.""… https://t.co/WwmPFHgpAr",96,261
846581130400714752,Tue Mar 28 04:34:04 +0000 2017,Gorgeous footage shows view from charter flight that gives passengers a spectacular look at the Southern Lights.… https://t.co/k5XewUtYJI,385,903
846576936365293569,Tue Mar 28 04:17:24 +0000 2017,"Authorities in Decaturville Tenn. say a few mobile homes ""pretty much imploded"" after storms; no injuries reporte… https://t.co/dHRTSaNVz8",47,53
846572086298660864,Tue Mar 28 03:58:08 +0000 2017,Democrats force week delay on panel vote on Pres. Trump's Supreme Court pick who remains on track for confirmation… https://t.co/e1v2zKeL0T,62,130
846569149019107328,Tue Mar 28 03:46:28 +0000 2017,Pres. Trump to sign executive order that will 'initiate a review' of Obama administration's Clean Power Plan.… https://t.co/NF5SXYjhhX,95,108
846567815440220160,Tue Mar 28 03:41:10 +0000 2017,House intel chair won't step aside in Russia investigation despite growing calls. https://t.co/he7gJbp4Rq https://t.co/OZsR2yvI6R,222,255
846563774429519873,Tue Mar 28 03:25:06 +0000 2017,Trio of runners help a fatigued woman cross the finish line of half-marathon in Philadelphia after her knees buckle… https://t.co/q38PWfufx7,1417,4243
846559491726491652,Tue Mar 28 03:08:05 +0000 2017,Family of Vegas attorney whose death was originally ruled suicide believes husband killed her.… https://t.co/RaQjkOWs9G,48,67
846556181699158018,Tue Mar 28 02:54:56 +0000 2017,"Trump tweets Russia probe is ""hoax"" rails against Clintons blames conservative Republicans for health care defeat… https://t.co/W8schjcb4B",239,274
846555211149656064,Tue Mar 28 02:51:05 +0000 2017,Four-legged fugitives surprise Monday morning commuters on Northern California freeway. https://t.co/btDvdvIh4b https://t.co/vmKUGvm0lB,179,285
846553440050434048,Tue Mar 28 02:44:02 +0000 2017,New policy now allows transgender wrestlers to compete against gender which they identify with in amateur matches.… https://t.co/6TBgC7uFPP,77,282
846549158878109696,Tue Mar 28 02:27:02 +0000 2017,Lightning bolts illuminate the Dubai skyline during a severe thunderstorm. https://t.co/rS7IOck5EL https://t.co/56HQ4aOO73,300,578
846544882902749184,Tue Mar 28 02:10:02 +0000 2017,Severe storm brings gigantic hail to parts of Oklahoma and Texas delivering heavy rain and winds as high as 65 mph… https://t.co/yZQT5ZSwI9,256,296
846540679778095106,Tue Mar 28 01:53:20 +0000 2017,Jared Kushner volunteers to speak with Senate Intel Committee on inquiry into ties between Trump associates Russia… https://t.co/yS5CHulwnt,74,91
846536267231903746,Tue Mar 28 01:35:48 +0000 2017,'Genuine hero' honored with $100000 for trying to protect two Indian men who were targeted in suspected hate crime… https://t.co/dlWuv4G7yR,241,958
846530667584409604,Tue Mar 28 01:13:33 +0000 2017,AG Jeff Sessions slams sanctuary cities that fail to turn in illegal immigrants and says DOJ will cut funding.… https://t.co/GReAXvUmOf,122,243
846526245064097793,Tue Mar 28 00:55:59 +0000 2017,"Family of American killed in the London attack thanks the public for generosity and prayers. ""We are deeply touched… https://t.co/TP1vjAdThy",77,385
846521852348518400,Tue Mar 28 00:38:31 +0000 2017,Oil placed in pipeline under Missouri River reservoir as Dakota Access builder prepares to put pipeline into servic… https://t.co/QKRLuK4BwX,74,85
846518682587185153,Tue Mar 28 00:25:56 +0000 2017,Michigan and the city of Flint agree to replace 18000 home water lines by 2020. https://t.co/lKFtRjVRRl https://t.co/Wk0oeST6Eq,178,350
846514623348011008,Tue Mar 28 00:09:48 +0000 2017,Devin Nunes won't be stepping down from leading House Intel Committee's investigation spokesman tells @ABC News.… https://t.co/aSZuSEug6d,85,131
846513825939673088,Tue Mar 28 00:06:38 +0000 2017,Russian opposition leader given a 15-day jail sentence after mass protests break out across the country.… https://t.co/dxDRsWR1Gi,95,77
846510334022238210,Mon Mar 27 23:52:45 +0000 2017,Video goes inside tunnel used by 29 inmates to escape from prison in northern Mexico; 14 reportedly still at large.… https://t.co/MKpWMClNQF,123,123
846507818903621633,Mon Mar 27 23:42:46 +0000 2017,"As Democrats call for recusal House Intel Chair Devin Nunes says ""nobody was sneaking around"" on White House visit… https://t.co/4iUlzGcnRU",125,235
846506281569402880,Mon Mar 27 23:36:39 +0000 2017,RT @ABCWorldNews: The foster mom who is now the permanent mom her daughter’s love and all those who helped them. @DavidMuir reports #Ameri…,73,0
846506068570181632,Mon Mar 27 23:35:48 +0000 2017,U.S. military sending additional 200 more troops to Iraq to help Iraqi troops fighting to retake Mosul from ISIS.… https://t.co/kvLGAqwa2J,96,88
846501863524577280,Mon Mar 27 23:19:06 +0000 2017,"The FCC is warning consumers about a new scam that is hooking consumers with just one word: ""Yes.""… https://t.co/m6WlcJIumy",144,102
846497590439038976,Mon Mar 27 23:02:07 +0000 2017,Veteran charged with murder as terrorism for allegedly killing black man in landmark New York City case.… https://t.co/lk6I12rQj2,98,176
846493727350755328,Mon Mar 27 22:46:46 +0000 2017,"Firefighters rescue kitten stuck inside wall in Fort Lauderdale: ""When you have a happy ending that’s great.""… https://t.co/pYXEFdW0Lb",144,440
846491496983347200,Mon Mar 27 22:37:54 +0000 2017,Funnel cloud spotted east of Walnut Mississippi as severe storms bring high winds and large hail to Southeast U.S… https://t.co/Niahp7l73E,133,160
846487153240674308,Mon Mar 27 22:20:38 +0000 2017,Paul Ryan reverses course will continue Obamacare 'repeal and replace' effort. https://t.co/WyCOGfz53g https://t.co/pvVcCoDbMZ,134,164
846482617285296128,Mon Mar 27 22:02:37 +0000 2017,No arrests made in Cincinnati nightclub shooting in which 17 people were injured and one person was killed.… https://t.co/o4wGEuHSjT,45,40
846476487507263488,Mon Mar 27 21:38:16 +0000 2017,16-year-old Bosnian taekwondo martial artist smashes 111 building blocks in 35 seconds with his head.… https://t.co/MgpHBEEldk,699,1166
846476310381780992,Mon Mar 27 21:37:33 +0000 2017,Physicians are calling for drug overdoses to be treated like a medical emergency. https://t.co/GDbAzwyRMT https://t.co/t9xFWYg12f,70,162
846471470859653120,Mon Mar 27 21:18:19 +0000 2017,George Lucas gives another $10M to USC's School of Cinematic Arts to fund student diversity program he established.… https://t.co/P2BZYlNdy5,207,742
846466865287221248,Mon Mar 27 21:00:01 +0000 2017,Funnel cloud caught on camera in Oklahoma as severe storm brings hail and wind gusts to the southern Great Plains.… https://t.co/YTYeYVW6hm,72,112
846465158167826436,Mon Mar 27 20:53:14 +0000 2017,RT @ABCPolitics: NEW: Pres. Trump signs measures rolling back Obama-era regulations on education assessment labor violations https://t.co/…,116,0
846465035530616834,Mon Mar 27 20:52:45 +0000 2017,MD student expected to face charges for plotting school shooting after shotgun bomb materials found in her home.… https://t.co/Q0SAHqGYOn,126,76
846463504588640256,Mon Mar 27 20:46:40 +0000 2017,"RT @ABCPolitics: ""This is a child's desk"" Pres. Trump says as he sits to sign bills. ""This is the smallest desk I've ever seen"" https://t.…",161,0
846460334856687618,Mon Mar 27 20:34:04 +0000 2017,Stirred by allegations of corruption tens of thousands of protesters took to the streets across Russia yesterday.… https://t.co/7MzH4joJSI,78,123
846456803776905216,Mon Mar 27 20:20:03 +0000 2017,Video shows golf ball-sized hail falling into a pool in north Texas during a severe storm. https://t.co/vvKze2u98h https://t.co/d7CjCIWUts,134,251
846452590435061760,Mon Mar 27 20:03:18 +0000 2017,Virginia firemen raise $50000 and shave their heads in support of fellow fireman's toddler who is fighting cancer.… https://t.co/mQ6Yq7CK4D,145,597
846449259008344064,Mon Mar 27 19:50:04 +0000 2017,4-year-old migrant girl who emigrated alone from North Africa to Italy reunites with mother after 5 months apart.… https://t.co/a03aYdoS8u,284,778
846444835871559680,Mon Mar 27 19:32:29 +0000 2017,Jared Kushner Pres. Trump's adviser and son-in-law to become head of new White House Office of American Innovatio… https://t.co/39i8qKjXSi,77,158
846817479586295809,Tue Mar 28 20:13:14 +0000 2017,U.S. stocks rally on data that Americans haven't been this upbeat about stocks since 2000 https://t.co/2IoXwxQThJ https://t.co/Vx9RIYkBp4,13,12
846816814390792197,Tue Mar 28 20:10:36 +0000 2017,Here's what you're doing wrong with steak from a guy who knows his meat https://t.co/069sJ4aeqb https://t.co/JJMjmCr7tF,4,9
846815181174923265,Tue Mar 28 20:04:06 +0000 2017,When transatlantic airfares cost $65 who actually foots the bill? https://t.co/v6RBf0zGja https://t.co/0jSeiyRxY0,7,9
846814435163471874,Tue Mar 28 20:01:09 +0000 2017,Zuma gambles on his political fate as he ups the ante against his finance minister https://t.co/JKYPyu0Omb https://t.co/7OCDAGz6DG,15,8
846814288685780992,Tue Mar 28 20:00:34 +0000 2017,WATCH LIVE: #WDYM is streaming on @Twitter right here: https://t.co/r6uP2sNWtu,4,3
846813926948044800,Tue Mar 28 19:59:07 +0000 2017,Erdogan is racing against the dollar in a campaign for unrivaled power https://t.co/poWxi1COBU https://t.co/1teuYPNRIq,11,10
846813924775415808,Tue Mar 28 19:59:07 +0000 2017,Libya’s oil output drops after its biggest field stops production a source says https://t.co/z6lkoHV4U3 https://t.co/ZC9SD6lJVs,7,3
846812426314141696,Tue Mar 28 19:53:10 +0000 2017,Macron favors one final TV debate in French presidential race https://t.co/h4CoWQOpxo https://t.co/wfr9PNtznc,5,15
846812417053085697,Tue Mar 28 19:53:07 +0000 2017,Qatar is selling up to $900 million in shares of Santander's Brazilian unit https://t.co/lXFz39Mj1V https://t.co/o3C9kOgL2E,17,11
846811835080826880,Tue Mar 28 19:50:49 +0000 2017,Germanwings lawsuit tossed out 2 years after suicide crash kills 150 people https://t.co/cezSsFDxCQ https://t.co/lJfBMuu7dn,9,11
846810914338881536,Tue Mar 28 19:47:09 +0000 2017,Uber trails peers in terms of women in leadership or technical roles report shows https://t.co/FYjFpWH8xv https://t.co/u5LOJ95rT7,9,11
846810656112328704,Tue Mar 28 19:46:08 +0000 2017,Man arrested in connection with vandalism at Colorado mosque https://t.co/vauFyJTCJB https://t.co/Fp0SHh2dx0,18,16
846809731448688640,Tue Mar 28 19:42:27 +0000 2017,RT @RamyInocencio: As @realDonaldTrump signs climate rollback a new @business story on dying Appalachia coal via @naurtorious @TimLoh http…,14,0
846809572450992128,Tue Mar 28 19:41:49 +0000 2017,RT @bpolitics: The “silent” but risky way to protest Obamacare this tax season https://t.co/5k8vX8v6j5 https://t.co/0356EvhXWO,4,0
846808344958525441,Tue Mar 28 19:36:57 +0000 2017,Get our top stories of the day in your inbox every afternoon https://t.co/ZTihfLaYX0,3,5
846807314720063489,Tue Mar 28 19:32:51 +0000 2017,"""Deep subprime"" loans are becoming the norm in the car loan market analysts say https://t.co/e3AyyQiD8E https://t.co/5eVXRP5GB8",32,21
846806654452715525,Tue Mar 28 19:30:13 +0000 2017,Manhattan landlords are doing their best to woo retailers https://t.co/bQMbj3MJ4t https://t.co/iXDfjukLth,3,8
846804867972763649,Tue Mar 28 19:23:08 +0000 2017,Indonesia's fearless finance minister is ready for her next fight https://t.co/7jU7JjfPB1 https://t.co/atIApmj026,27,22
846804539403649028,Tue Mar 28 19:21:49 +0000 2017,We're updating this in real-time https://t.co/yhCDy97U0d https://t.co/b8oWSfHmeD,66,73
846804366795444226,Tue Mar 28 19:21:08 +0000 2017,"No Obamacare isn't ""exploding"" but there are some rough spots https://t.co/2sx8RGjJ1h https://t.co/EeY1J1QCME",28,32
846804359505743873,Tue Mar 28 19:21:06 +0000 2017,Yellen praises community financing program Trump wants to cut https://t.co/RaB9ombqH6 https://t.co/FgepluB6Xk,26,21
846803863965458434,Tue Mar 28 19:19:08 +0000 2017,Lufthansa's CEO expects Britain's aviation industry to be hit in Brexit talks https://t.co/fqrn3qifUM https://t.co/vcI8Vk9XN3,9,9
846802878803120128,Tue Mar 28 19:15:13 +0000 2017,Top Turkish banker arrested in U.S. in Iran sanctions probe https://t.co/txD57VoPeY https://t.co/8tDLCohv22,45,25
846801296967569409,Tue Mar 28 19:08:56 +0000 2017,Uber shuts up shop in Denmark saying that regulatory changes would make its app unworkable https://t.co/Nu16LpEyhB https://t.co/bk4phbwEeq,22,19
846800581499011074,Tue Mar 28 19:06:06 +0000 2017,Dow's takeover of Dupont shows how innovation is the EU's new M&amp;A battleground https://t.co/Fu4omwO6CD https://t.co/KxFD56dqcy,14,13
846799849056034816,Tue Mar 28 19:03:11 +0000 2017,Stanley Fischer says 2 more 2017 rate hikes seem about right https://t.co/7E6CoNtXcb https://t.co/SCUknbgP8z,33,31
846799340186341376,Tue Mar 28 19:01:10 +0000 2017,Carolina Goic is at the heart of Chile's political establishment and proud of it https://t.co/PALXX75Sg7 https://t.co/eXD5D1kgsN,7,7
846798058553696257,Tue Mar 28 18:56:04 +0000 2017,The president at Ford Americas discusses the automaker's $1.2 billion investment in 3 Michigan factories… https://t.co/VC4KwRjxXW,33,16
846797892916563968,Tue Mar 28 18:55:25 +0000 2017,Judge says Brevan Howard could be harmed by a Reuters story https://t.co/xCDYJlo222 https://t.co/kIcuew4pkO,6,3
846797855042011136,Tue Mar 28 18:55:16 +0000 2017,RT @BBGVisualData: Gas Encroaching in Coal’s Appalachian Front Yard https://t.co/M5T3z6qc2h (maps by @merrill_dave) https://t.co/3SFyc0GBGp,17,0
846797319374868482,Tue Mar 28 18:53:08 +0000 2017,Trump's cuts to public broadcasting are aimed at silencing a critical voice Rep. Lowey says https://t.co/g4kFmZAaw7 https://t.co/mV45xfWnJW,47,36
846796298791632896,Tue Mar 28 18:49:05 +0000 2017,Here's what Trump's climate views might mean for the world https://t.co/q4jPAuO27h https://t.co/pj8NdEPwpW,36,21
846794749763727360,Tue Mar 28 18:42:55 +0000 2017,California's taking advantage of investors' taste for tobacco https://t.co/CErq0B9ft1 https://t.co/9UyQoPFarW,14,9
846793296026488833,Tue Mar 28 18:37:09 +0000 2017,Wealthy Venezuelans seeking haven from the chaos at home are heading to Madrid https://t.co/5HTB2KAmyc https://t.co/aiz2LfijTy,33,28
846791859049562113,Tue Mar 28 18:31:26 +0000 2017,2 senators are making a rare push across party lines to fix Fannie and Freddie https://t.co/B7C6o3OQJX https://t.co/bMAeDssuk3,17,27
846790380582567936,Tue Mar 28 18:25:33 +0000 2017,Special editions like the Rolls-Royce Wraith Black Badge can be good investments https://t.co/BF0gPUN6nh https://t.co/nmhOqLDCbm,28,59
846789470942748673,Tue Mar 28 18:21:57 +0000 2017,The Brexit process will be triggered on Wednesday - but then what? We explain https://t.co/c8afHfI3FB https://t.co/3P2KeP4t2F,47,26
846788857291001856,Tue Mar 28 18:19:30 +0000 2017,Cargill's link to anti-GMO group spurs criticisms from farmers https://t.co/JCFqEkNBTs https://t.co/jaqabEiKlU,11,14
846786739389825024,Tue Mar 28 18:11:05 +0000 2017,GM snubs Einhorn's efforts at a share split which could add $38 billion for shareholders https://t.co/MhM7Su2WKv https://t.co/74QznLZyHv,6,10
846785764218343424,Tue Mar 28 18:07:13 +0000 2017,A new app will make it easier for musicians to track their royalties https://t.co/3SaEL9LAHw https://t.co/vKNVDOtsRj,20,44
846784750631178240,Tue Mar 28 18:03:11 +0000 2017,Treasury yields spike cracking 2.4% https://t.co/JEKluAB6F4 https://t.co/rejq4h5JgL,27,20
846784271075463168,Tue Mar 28 18:01:17 +0000 2017,The Dow is now up almost 160 points https://t.co/NF2VSOr8WI https://t.co/7OebaFUPFQ,42,41
846784169644609536,Tue Mar 28 18:00:53 +0000 2017,PM May's vision for post-Brexit Britain lies in one of Birmingham's poorest neighborhoods https://t.co/hRiH4uSxBS https://t.co/E82JO0MKvF,8,14
846782606486179840,Tue Mar 28 17:54:40 +0000 2017,Amazon wins the battle to buy Middle East e-commerce firm Souq https://t.co/58gkA5wYPn https://t.co/yNzUXHu2Vv,33,35
846781099036565504,Tue Mar 28 17:48:41 +0000 2017,Man running billionaire lego fund is looking for Brexit bargains on London real estate https://t.co/4XErFnxffK https://t.co/eFPY3gAhdt,14,17
846779685778411524,Tue Mar 28 17:43:04 +0000 2017,U.S. university endowment performance picks up after losses in 2016 https://t.co/zsQq3UcPOY https://t.co/iduj8SibIN,8,13
846778250701484037,Tue Mar 28 17:37:22 +0000 2017,Why Johnson &amp; Johnson would like to forget about 2016 https://t.co/BOX7LYV5Kc https://t.co/qwF4lQRt66,13,15
846776804174168064,Tue Mar 28 17:31:37 +0000 2017,"Forget ""Trader A"" - this regulator has decided it's time to start naming names https://t.co/PFlffDr8ru https://t.co/br1FKYPrMY",10,16
846775320518819840,Tue Mar 28 17:25:43 +0000 2017,"May talks about a ""special partnership"" with the EU looks to revamp relations https://t.co/yH2fofejwP https://t.co/ZnueMFzKXI",14,13
846773797927768064,Tue Mar 28 17:19:40 +0000 2017,Silicon Valley startups are favoring IPOs over deals https://t.co/K9xgBDUDbl https://t.co/wKoL3pZ8Qa,13,25
846773238239809536,Tue Mar 28 17:17:26 +0000 2017,"Janet Yellen says pockets of ""persistently high"" unemployment remain https://t.co/YKVm6vrlMz https://t.co/X2Vs1WzbPw",27,14
846772191534436356,Tue Mar 28 17:13:17 +0000 2017,More U.S. states are embracing batteries to store renewable power https://t.co/GnkPu6I14p https://t.co/UfAIPNNSbu,27,33
846770818952638464,Tue Mar 28 17:07:50 +0000 2017,Americans haven't been this optimistic about stocks for nearly 2 decades https://t.co/4rx2qWPsur https://t.co/92H14kmibD,48,53
846770648357785601,Tue Mar 28 17:07:09 +0000 2017,The Congo government says 2 bodies found in a shallow grave may be missing UN researchers https://t.co/eLZKhbVvEj https://t.co/0qbvk4rDaU,26,15
846769415303544834,Tue Mar 28 17:02:15 +0000 2017,WATCH LIVE: Press Secretary Sean Spicer gives his daily briefing https://t.co/9vHH6uyYMQ,35,32
846769026311340033,Tue Mar 28 17:00:42 +0000 2017,Here's what you're doing wrong with steak from a guy who knows his meat https://t.co/DhONRnAKH8 https://t.co/vyYOBQDvc6,5,11
846767501530873856,Tue Mar 28 16:54:39 +0000 2017,Canon buys a British startup that helps people buy photo products from their phones https://t.co/t1lB3D7pTl https://t.co/uNALgPqQlm,22,27
846765945586700289,Tue Mar 28 16:48:28 +0000 2017,White House proposes cutting $1.23 billion from research funded by the NIH https://t.co/7SMC4Bqu8c https://t.co/BO8tZUyiBm,132,71
846765899025715200,Tue Mar 28 16:48:17 +0000 2017,Manchester City's owner is understood to be close to buying another team https://t.co/LET8jcIF8m https://t.co/8Nv0CFFtI8,23,24
846764297904668672,Tue Mar 28 16:41:55 +0000 2017,A giant gold coin worth $4 million has been stolen https://t.co/n0OiTUUnDO https://t.co/pFaDs9Vcwh,48,45
846762632380141568,Tue Mar 28 16:35:18 +0000 2017,Nigeria’s hard-currency shortage is forcing firms to get creative in their hunt for dollars https://t.co/aF9Ipnbzab https://t.co/doAGPJdSS9,23,18
846761024632049664,Tue Mar 28 16:28:54 +0000 2017,A Russian defense giant is chasing riches in Asia https://t.co/AdT4nU4YQ9 https://t.co/cm3rqgeruR,15,15
846759461612126208,Tue Mar 28 16:22:42 +0000 2017,"Important life lessons from ""The Boss Baby"" https://t.co/D53M165pN6 https://t.co/rXV1ZkddYz",10,35
846758276612149248,Tue Mar 28 16:17:59 +0000 2017,Secret Service examines a suspicious package near the White House https://t.co/IfvbLUU3vd https://t.co/qfgKL1cVO4,21,21
846757975146594304,Tue Mar 28 16:16:47 +0000 2017,Spotify buys TV and movie recommendation app MightyTV https://t.co/YmTRx5b6Id https://t.co/HZ6Yb10A8M,16,16
846756777362378752,Tue Mar 28 16:12:02 +0000 2017,Robots are slashing U.S. wages and making pay inequality worse new research shows https://t.co/j3hcBSAvXH https://t.co/hh1P95bFvZ,82,60
846756704675094528,Tue Mar 28 16:11:45 +0000 2017,JUST IN: Scottish Parliament backs call for 2nd independence referendum https://t.co/1pow5PI617 https://t.co/gbyvtrCzeJ,98,62
846755043806248960,Tue Mar 28 16:05:09 +0000 2017,Can Trump really revive coal jobs and the industry? https://t.co/rHe01nsF1E https://t.co/gk1OIWcl8n,17,37
846753690363068417,Tue Mar 28 15:59:46 +0000 2017,What the Berkshires learned by launching its own currency https://t.co/P9Fkgpj4Yf https://t.co/h5p5WmeCC5,7,10
846752372093276161,Tue Mar 28 15:54:32 +0000 2017,Can taxpayers dodge Obamacare penalties this year? https://t.co/kQZKVmLOPt https://t.co/1153ffX31U,6,6
846751518669885442,Tue Mar 28 15:51:08 +0000 2017,Small investors are buying up U.S. stocks... but that's not everyone's idea of good news https://t.co/jrwE2YFM9a https://t.co/Im4GWFYOeF,19,14
846749741367119873,Tue Mar 28 15:44:04 +0000 2017,In Brexit talks Germany wants early commitment by Britain to pay its EU bills sources say https://t.co/3thUYemFq0 https://t.co/NWldwyI7LI,53,53
846749516267208706,Tue Mar 28 15:43:11 +0000 2017,Legal woes could cost these Indian tycoon brothers half a billion dollars https://t.co/dMv918V16J https://t.co/uwRVOj5Ulq,20,28
846749497204072448,Tue Mar 28 15:43:06 +0000 2017,Fewer Chinese are joining the job market. Here's why that may be a good thing https://t.co/hH7q3TF0wX https://t.co/kPNtPu7LvW,20,17
846747857696776197,Tue Mar 28 15:36:35 +0000 2017,Paul Ryan backs Devin Nunes despite Democratic criticisms https://t.co/WaCTgh8rxt https://t.co/RL2bjCLZLM,23,32
846746377019412481,Tue Mar 28 15:30:42 +0000 2017,Trump wants cuts from research and education to pay for border wall and military build up https://t.co/bbOjKSkEPW https://t.co/3A0aFHWfoM,50,33
846745720547889154,Tue Mar 28 15:28:06 +0000 2017,After 141 years @MLB finally has an official hot dog https://t.co/VzNQqCyKwt https://t.co/GexyLU85V8,26,33
846745510585290752,Tue Mar 28 15:27:16 +0000 2017,Smurfette is shunned in Israeli ultra-Orthodox city https://t.co/wcFRJ3sMSh https://t.co/d9ZIbnDEeo,15,14
846744233499377665,Tue Mar 28 15:22:11 +0000 2017,The 300-year quest to produce most secure coin in the world https://t.co/qKEXURlBgE https://t.co/pUtt1i4XEa,28,31
846742963174719490,Tue Mar 28 15:17:08 +0000 2017,Anheuser-Busch commits to 100% clean energy by 2025 https://t.co/wBg9MrP793 https://t.co/oqRXGiculP,69,111
846741644187750400,Tue Mar 28 15:11:54 +0000 2017,Heir to the Red Bull empire accused in a hit-and-run almost 5 yrs ago hasn't faced charges https://t.co/ODGqaG4koS https://t.co/gTbbkmlPwE,42,16
846740570068439040,Tue Mar 28 15:07:38 +0000 2017,Senator Claire McCaskill launches a probe into the practices of opioid manufacturers https://t.co/DZwZEuLIf7 https://t.co/pIVD5oQ5aA,19,32
846740304925544448,Tue Mar 28 15:06:35 +0000 2017,India overtakes Japan as the world's 3rd-largest air travel market https://t.co/eVZ40ap4w0 https://t.co/K5GdpAXKxl,68,61
846737822694490112,Tue Mar 28 14:56:43 +0000 2017,"Mnuchin is asked to review the process for labeling firms ""Too Big To Fail"" https://t.co/2AC1TrWcGu https://t.co/geoFJwrp44",24,24
846737442577272836,Tue Mar 28 14:55:12 +0000 2017,Russian general accuses U.S.-led coalition of targeting a Syrian dam https://t.co/VcpfcFpmqM https://t.co/VlCUO7IYqE,23,15
846736219283251200,Tue Mar 28 14:50:20 +0000 2017,WATCH LIVE: Speaker Ryan and other GOP leaders give a press conference https://t.co/e8LLVHdajE,42,29
846735666604072962,Tue Mar 28 14:48:09 +0000 2017,Donald Trump doesn't hold the key to metal prices according to one mining giant https://t.co/Vc5L8zKeqM https://t.co/rYM5JO2rGW,25,29
846735389985574913,Tue Mar 28 14:47:03 +0000 2017,How Instagram is putting retail out of business https://t.co/6dBYoIHAK1 https://t.co/WcPUh69Fc1,57,56
846735079221198852,Tue Mar 28 14:45:49 +0000 2017,TX must broaden death penalty exemption for those with intellectual disabilities SCOTUS says… https://t.co/dhp9l9T1Xt,8,17
846734725393928193,Tue Mar 28 14:44:24 +0000 2017,Investors have pulled about $95 million from hedge fund-type ETFs this year https://t.co/Tu3ZXxZ6K3 https://t.co/zedsGEADGz,15,12
846733423247003648,Tue Mar 28 14:39:14 +0000 2017,Chipotle purges preservatives in an attempt to help its image https://t.co/mtNz1LTFel https://t.co/GBx2bj8zNE,19,23
846732267984736256,Tue Mar 28 14:34:38 +0000 2017,RT @BloombergCA: Poloz trumpets open markets immigration in speech marking Canada's 150th anniversary https://t.co/mkJVNpqRMO https://t.co…,19,0
846732156219117571,Tue Mar 28 14:34:12 +0000 2017,Light crude rallies in Canada and the northern U.S. as supply cuts meet a demand surge https://t.co/GPloaqadAh https://t.co/iGHkGLVW5w,21,14
